Created On,Topic,Owner,Potential Customer,Status,Status Reason,Est. revenue,Est. close date,Actual Revenue,Actual Close date,Probability,Rating,Sales Stage,Forecast category,Customer Need,Proposed Solution,Source Campaign,Purchase Process,Purchase Timeframe,Currency,Contact,Price List,Revenue
09/02/24,Proseware Inc. | Frothing Pitcher,Sophia Martinez,Proseware Inc.,Lost,Canceled,250,12/01/24,0,12/01/24,10,Cold,Qualify,Lost,DRINKWARE,Frothing Pitcher,Coffee Trade Fair,Unknown,Next Quarter,US Dollar,Petr Kar,Contoso Coffee Price List,User Provided
01/21/22,Fabrikam Inc. | Caf̩ PG-1 Pro,Sophia Martinez,Proseware Inc.,Won,Won,7100,03/29/22,7100,03/29/22,65,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ PG-1 Pro,,Individual,This Quarter,US Dollar,Eva Corets,Contoso Coffee Price List,User Provided
04/21/24,Liberty's Delightful Sinful Bakery & Cafe | Caf̩ BG-1 Pro,Sophia Martinez,Proseware Inc.,Won,Won,154950,11/22/24,154950,11/22/24,65,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ BG-1 Pro,,Individual,This Quarter,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
04/11/24,Relecloud | Airpot Duo,Sophia Martinez,Proseware Inc.,Lost,Canceled,1700,06/12/24,0,06/12/24,50,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Orestas Schafer,Contoso Coffee Price List,User Provided
09/17/22,Relecloud | AutoDrip,Sophia Martinez,Proseware Inc.,Lost,Canceled,400,04/05/23,0,04/05/23,10,Cold,Qualify,,CONSUMER COFFEE MAKERS,AutoDrip,Loyalty Customer Promotion,Unknown,This Year,US Dollar,Orestas Schafer,Contoso Coffee Price List,User Provided
05/07/24,Proseware Inc. | 6-Month Fair Trade Coffee Subscription,Sophia Martinez,Relecloud,Won,Won,7450,07/13/24,7450,07/13/24,85,Hot,Close,,SUBSCRIPTION-CM,6-Month Fair Trade Coffee Subscription,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Petr Kar,Contoso Coffee Price List,User Provided
01/07/22,A. Datum Corporation | Quick Kettle,Sophia Martinez,Relecloud,Won,Won,1250,01/18/22,1250,01/18/22,85,Hot,Close,,DRINKWARE,Quick Kettle,Coffee Machine Excellence,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
08/02/21,Relecloud | Caf̩ Duo,Sophia Martinez,Relecloud,Lost,Canceled,27550,11/28/21,0,11/28/21,40,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ Duo,,Individual,Next Quarter,US Dollar,Orestas Schafer,Contoso Coffee Price List,User Provided
12/01/21,Woodgrove Bank | Barista Home,Sophia Martinez,Relecloud,Won,Won,4200,12/15/21,4200,12/15/21,90,Hot,Close,,CONSUMER ESPRESSO,Barista Home,,Individual,Immediate,US Dollar,Nealy Middas,Contoso Coffee Price List,User Provided
09/05/23,Relecloud | Caf̩ PG-1 Pro,Sophia Martinez,Relecloud,Lost,Canceled,50850,12/25/23,0,12/25/23,25,Cold,Develop,,COMMERCIAL COFFEE GRINDERS,Caf̩ PG-1 Pro,Intelligent Coffee Machine Showcase,Unknown,This Quarter,US Dollar,Orestas Schafer,Contoso Coffee Price List,User Provided
03/27/23,Northwind Traders | Caf̩ Corto,Sophia Martinez,Relecloud,Lost,Out-Sold,130350,08/14/23,0,08/14/23,60,Warm,Close,,COMMERCIAL ESPRESSO,Caf̩ Corto,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
04/04/23,Contoso Ltd. | 2-Year Fair Trade Coffee Subscription,Sophia Martinez,Relecloud,Won,Won,17200,05/01/23,17200,05/01/23,60,Warm,Close,,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,New Product Release,Unknown,Immediate,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
09/26/22,Consolidated Messenger | 6-Month Fair Trade Coffee Subscription,Sophia Martinez,Relecloud,Lost,Out-Sold,18450,12/13/22,0,12/13/22,55,Warm,Close,,SUBSCRIPTION-CM,6-Month Fair Trade Coffee Subscription,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Angela Nicholson,Contoso Coffee Price List,User Provided
06/07/21,Relecloud | Smart Grind Travel,Sophia Martinez,Relecloud,Lost,Canceled,3300,12/27/21,0,12/27/21,30,Cold,Close,,CONSUMER COFFEE GRINDERS,Smart Grind Travel,Coffee Machine Excellence,Individual,This Year,US Dollar,Orestas Schafer,Contoso Coffee Price List,User Provided
11/10/24,Adventure Works Cycles | Frothing Pitcher,Sophia Martinez,Relecloud,Lost,Out-Sold,50,11/20/24,0,11/20/24,55,Warm,Close,,DRINKWARE,Frothing Pitcher,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
06/16/23,Contoso Suites | Capacity IoT sensor,Sophia Martinez,Relecloud,Lost,Out-Sold,1400,06/27/23,0,06/27/23,60,Warm,Close,,SERVICES,Capacity IoT sensor,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Lucy Lambert,Contoso Coffee Price List,User Provided
10/22/22,School of Fine Art | Airpot XL,Sophia Martinez,School of Fine Art,Lost,Canceled,3300,12/24/22,0,12/24/22,15,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot XL,Sustainable Coffee Newsletter,Unknown,This Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
03/04/23,School of Fine Art | AutoDrip,Sophia Martinez,School of Fine Art,Lost,Canceled,3900,05/07/23,0,05/07/23,25,Cold,Close,,CONSUMER COFFEE MAKERS,AutoDrip,Global Coffee Expo,Unknown,This Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
03/20/23,School of Fine Art | Barista Home,Sophia Martinez,School of Fine Art,Lost,Canceled,2750,05/22/23,0,05/22/23,30,Cold,Close,,CONSUMER ESPRESSO,Barista Home,New Product Release,Unknown,This Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
11/12/23,School of Fine Art | Caf̩ A-100 Automatic,Sophia Martinez,School of Fine Art,Lost,Canceled,42500,02/23/24,0,02/23/24,20,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ A-100 Automatic,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
10/10/21,School of Fine Art | Caf̩ A-100 Automatic,Sophia Martinez,School of Fine Art,Lost,Canceled,112000,08/18/22,0,08/18/22,15,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ A-100 Automatic,,Individual,This Year,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
03/23/23,First Up Consultants | Accu Scale,Sophia Martinez,School of Fine Art,Won,Won,850,05/23/23,850,05/23/23,80,Hot,Close,,DRINKWARE,Accu Scale,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Armin Woodward,Contoso Coffee Price List,User Provided
10/09/23,School of Fine Art | Caf̩ A-200 Automatic,Sophia Martinez,School of Fine Art,Lost,Canceled,31450,02/07/24,0,02/07/24,30,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ A-200 Automatic,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
01/22/23,School of Fine Art | Caf̩ A-200 Automatic,Sophia Martinez,School of Fine Art,Lost,Canceled,130850,08/31/23,0,08/31/23,5,Cold,Develop,Lost,COMMERCIAL ESPRESSO,Caf̩ A-200 Automatic,Barista Monthly Digest,Unknown,Next Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
09/19/21,School of Fine Art | Caf̩ A-200 Automatic,Sophia Martinez,School of Fine Art,Lost,Canceled,293950,09/08/22,0,09/08/22,20,Cold,Close,,COMMERCIAL ESPRESSO,Caf̩ A-200 Automatic,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
08/15/21,First Up Consultants | Diner Mug,Sophia Martinez,School of Fine Art,Lost,Out-Sold,400,10/14/21,0,10/14/21,55,Warm,Close,,DRINKWARE,Diner Mug,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Armin Woodward,Contoso Coffee Price List,User Provided
10/01/21,Graphic Design Institute | 1-Year Fair Trade Coffee Subscription,Sophia Martinez,School of Fine Art,Won,Won,16950,10/28/21,16950,10/28/21,60,Warm,Close,,SUBSCRIPTION-CM,1-Year Fair Trade Coffee Subscription,New Product Release,Unknown,Immediate,US Dollar,Aurora Badillo,Contoso Coffee Price List,User Provided
03/19/22,School of Fine Art | Caf̩ Corto,Sophia Martinez,School of Fine Art,Lost,Canceled,211100,01/14/23,0,01/14/23,25,Cold,Develop,Lost,COMMERCIAL ESPRESSO,Caf̩ Corto,,Individual,Next Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
06/05/21,School of Fine Art | Caf̩ Grande,Sophia Martinez,School of Fine Art,Lost,Canceled,44500,02/05/22,0,02/05/22,20,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ Grande,,Individual,This Year,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
08/03/24,Contoso Ltd. | Cupping Glass,Sophia Martinez,School of Fine Art,Won,Won,100,08/13/24,100,08/13/24,60,Warm,Close,,DRINKWARE,Cupping Glass,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
06/06/21,Liberty's Delightful Sinful Bakery & Cafe | Caf̩ S-100 Semi-Automatic,Sophia Martinez,School of Fine Art,Won,Won,374500,08/15/22,374500,08/15/22,75,Warm,Close,,COMMERCIAL ESPRESSO,Caf̩ S-100 Semi-Automatic,,Individual,This Quarter,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
10/30/21,School of Fine Art | Caf̩ S-100 Semi-Automatic,Sophia Martinez,School of Fine Art,Lost,Canceled,75950,08/02/22,0,08/02/22,5,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ S-100 Semi-Automatic,Perfect Brew Coffee  Webinar,Unknown,This Year,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
12/30/23,Liberty's Delightful Sinful Bakery & Cafe | Caf̩ BG-1,Sophia Martinez,School of Fine Art,Lost,Out-Sold,23900,03/23/24,0,03/23/24,60,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ BG-1,Global Coffee Expo,Unknown,This Quarter,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
01/08/22,School of Fine Art | CP Latte Cup with Saucer,Sophia Martinez,School of Fine Art,Lost,Canceled,50,03/09/22,0,03/09/22,35,Cold,Qualify,,DRINKWARE,CP Latte Cup with Saucer,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Rory Flowers,Contoso Coffee Price List,User Provided
03/06/24,Southridge Video | Caf̩ BG-1 Pro,Sophia Martinez,School of Fine Art,Won,Won,59800,07/04/24,59800,07/04/24,60,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ BG-1 Pro,,Individual,This Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
02/28/24,A. Datum Corporation | 2-Year Espresso Blend Subscription,Sophia Martinez,School of Fine Art,Won,Won,53550,05/02/24,53550,05/02/24,90,Hot,Close,,SUBSCRIPTION-CM,2-Year Espresso Blend Subscription,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
04/05/21,Munson's Pickles and Preserves Farm | Caf̩ BG-1 Pro,Sophia Martinez,School of Fine Art,Won,Won,167450,09/29/21,167450,09/29/21,85,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ BG-1 Pro,,Individual,Immediate,US Dollar,Sue Vance,Contoso Coffee Price List,User Provided
11/22/24,Liberty's Delightful Sinful Bakery & Cafe | Quick Kettle,Sophia Martinez,School of Fine Art,Open,In Progress,1100,06/11/25,0,,10,Cold,Develop,,DRINKWARE,Quick Kettle,,Individual,This Year,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
05/17/21,Contoso Suites | CP Latte Cup with Saucer,Sophia Martinez,School of Fine Art,Won,Won,150,05/27/21,150,05/27/21,85,Hot,Close,,DRINKWARE,CP Latte Cup with Saucer,,Individual,Immediate,US Dollar,Lucy Lambert,Contoso Coffee Price List,User Provided
12/21/22,Fabrikam Inc. | Precision Brew 100,Sophia Martinez,School of Fine Art,Won,Won,3300,01/03/23,3300,01/03/23,100,Hot,Close,,CONSUMER COFFEE MAKERS,Precision Brew 100,Coffee Machine Excellence,Individual,Immediate,US Dollar,Eva Corets,Contoso Coffee Price List,User Provided
06/03/23,Southridge Video | 1-Year Organic Office Coffee Subscription,Sophia Martinez,School of Fine Art,Lost,Canceled,4900,09/06/23,0,09/06/23,45,Cold,Close,Lost,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,,Individual,Next Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
10/18/23,Proseware Inc. | Diner Mug,Sophia Martinez,School of Fine Art,Won,Won,300,12/17/23,300,12/17/23,75,Warm,Close,,DRINKWARE,Diner Mug,,Individual,This Quarter,US Dollar,Petr Kar,Contoso Coffee Price List,User Provided
04/21/21,Bellows College | Caf̩ S-100 Semi-Automatic,Sophia Martinez,Southridge Video,Lost,Out-Sold,351100,06/06/22,0,06/06/22,55,Warm,Close,,COMMERCIAL ESPRESSO,Caf̩ S-100 Semi-Automatic,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Lina Nevland,Contoso Coffee Price List,User Provided
05/06/21,Southridge Video | Airpot Duo,Sophia Martinez,Southridge Video,Lost,Canceled,5450,08/09/21,0,08/09/21,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
04/15/23,Southridge Video | Airpot,Sophia Martinez,Southridge Video,Won,Won,4850,06/19/23,4850,06/19/23,65,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,This Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
10/27/21,First Up Consultants | 1-Year Espresso Blend Coffee Subscription,Sophia Martinez,Southridge Video,Lost,Out-Sold,7100,02/01/22,0,02/01/22,60,Warm,Close,,SUBSCRIPTION-CM,1-Year Espresso Blend Coffee Subscription,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Armin Woodward,Contoso Coffee Price List,User Provided
02/21/22,Humongous Insurance | Precision Grind Travel,Sophia Martinez,Southridge Video,Lost,Out-Sold,2350,03/05/22,0,03/05/22,60,Warm,Close,,CONSUMER COFFEE GRINDERS,Precision Grind Travel,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Naoki Sato,Contoso Coffee Price List,User Provided
12/11/21,Southridge Video | Caf̩ A-200 Automatic,Sophia Martinez,Southridge Video,Lost,Canceled,47750,08/16/22,0,08/16/22,20,Cold,Develop,,COMMERCIAL ESPRESSO,Caf̩ A-200 Automatic,Coffee Machine Excellence,Individual,This Year,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
04/25/24,Tailspin Toys | 2-Year Fair Trade Coffee Subscription,Sophia Martinez,Southridge Video,Lost,Out-Sold,15750,05/21/24,0,05/21/24,60,Warm,Close,,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,Coffee Trade Fair,Unknown,Immediate,US Dollar,Carlene Avery,Contoso Coffee Price List,User Provided
05/29/24,Southridge Video | Caf̩ PG-1,Sophia Martinez,Southridge Video,Lost,Canceled,26400,07/04/24,0,07/04/24,30,Cold,Develop,,COMMERCIAL COFFEE GRINDERS,Caf̩ PG-1,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
01/24/24,Southridge Video | Caf̩ PG-1,Sophia Martinez,Southridge Video,Lost,Canceled,36950,05/30/24,0,05/30/24,30,Cold,Develop,,COMMERCIAL COFFEE GRINDERS,Caf̩ PG-1,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
04/10/21,Southridge Video | CP Latte Cup with Saucer,Sophia Martinez,Southridge Video,Lost,Canceled,0,07/09/21,0,07/09/21,10,Cold,Qualify,,DRINKWARE,CP Latte Cup with Saucer,Loyalty Customer Promotion,Unknown,Next Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
05/10/21,Southridge Video | CP Latte Cup with Saucer,Sophia Martinez,Southridge Video,Lost,Canceled,50,05/20/21,0,05/20/21,40,Cold,Qualify,,DRINKWARE,CP Latte Cup with Saucer,Customer Follow-up,Unknown,Immediate,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
02/15/22,Southridge Video | Diner Mug,Sophia Martinez,Southridge Video,Lost,Canceled,50,05/16/22,0,05/16/22,35,Cold,Qualify,,DRINKWARE,Diner Mug,,Individual,Next Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
06/08/21,Southridge Video | Diner Mug,Sophia Martinez,Southridge Video,Lost,Canceled,100,09/06/21,0,09/06/21,10,Cold,Qualify,,DRINKWARE,Diner Mug,Perfect Brew Coffee  Webinar,Unknown,Next Quarter,US Dollar,Conrad Fenwick,Contoso Coffee Price List,User Provided
08/18/24,Liberty's Delightful Sinful Bakery & Cafe | Caf̩ BG-1,Sophia Martinez,Southridge Video,Won,Won,56750,12/13/24,56750,12/13/24,60,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ BG-1,Intelligent Coffee Machine Showcase,Unknown,This Quarter,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
06/09/21,Lamna Healthcare Company | 1-Year Espresso Blend Coffee Subscription,Sophia Martinez,Southridge Video,Won,Won,21000,08/29/21,21000,08/29/21,75,Warm,Close,,SUBSCRIPTION-CM,1-Year Espresso Blend Coffee Subscription,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Tracy Harding,Contoso Coffee Price List,User Provided
06/09/24,Tailspin Toys | 1-Year Fair Trade Coffee Subscription,Sophia Martinez,Tailspin Toys,Lost,Canceled,10850,08/19/24,0,08/19/24,40,Cold,Develop,,SUBSCRIPTION-CM,1-Year Fair Trade Coffee Subscription,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Carlene Avery,Contoso Coffee Price List,User Provided
10/19/23,Tailspin Toys | Crema Caf̩,Sophia Martinez,The Phone Company,Lost,Canceled,23750,02/10/24,0,02/10/24,45,Cold,Develop,,CONSUMER ESPRESSO,Crema Caf̩,,Individual,Next Quarter,US Dollar,Carlene Avery,Contoso Coffee Price List,User Provided
09/26/22,Alpine Ski House | Descaling Solution,Sophia Martinez,The Phone Company,Won,Won,150,11/25/22,150,11/25/22,65,Warm,Close,,SERVICES,Descaling Solution,,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/29/23,Tailspin Toys | Smart Grind Home,Sophia Martinez,The Phone Company,Lost,Canceled,6400,03/04/24,0,03/04/24,35,Cold,Develop,,CONSUMER COFFEE GRINDERS,Smart Grind Home,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Carlene Avery,Contoso Coffee Price List,User Provided
10/01/21,Margie's Travel | Caf̩ BG-1 Pro,Sophia Martinez,The Phone Company,Lost,Out-Sold,107850,01/27/22,0,01/27/22,55,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Caf̩ BG-1 Pro,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Jan Stevens,Contoso Coffee Price List,User Provided
11/08/22,Humongous Insurance | AutoDrip,Sophia Martinez,The Phone Company,Won,Won,4350,11/22/22,4350,11/22/22,100,Hot,Close,,CONSUMER COFFEE MAKERS,AutoDrip,Coffee Machine Excellence,Individual,Immediate,US Dollar,Naoki Sato,Contoso Coffee Price List,User Provided
05/31/24,Tailspin Toys | Travel Mug XL,Sophia Martinez,The Phone Company,Lost,Canceled,350,08/29/24,0,08/29/24,50,Cold,Qualify,,DRINKWARE,Travel Mug XL,,Individual,Next Quarter,US Dollar,Carlene Avery,Contoso Coffee Price List,User Provided
04/18/21,The Phone Company | 2-Year Organic Office Coffee Subscription,Sophia Martinez,The Phone Company,Lost,Canceled,73100,09/28/21,0,09/28/21,10,Cold,Develop,Lost,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,Loyalty Customer Promotion,Unknown,Next Quarter,US Dollar,Neel Marke,Contoso Coffee Price List,User Provided
02/26/24,Lamna Healthcare Company | Diner Mug,Sophia Martinez,Trey Research,Won,Won,200,03/07/24,200,03/07/24,85,Hot,Close,,DRINKWARE,Diner Mug,Coffee Machine Excellence,Individual,Immediate,US Dollar,Tracy Harding,Contoso Coffee Price List,User Provided
05/21/24,The Phone Company | Capacity IoT sensor,Sophia Martinez,Trey Research,Lost,Canceled,1150,08/20/24,0,08/20/24,25,Cold,Close,,SERVICES,Capacity IoT sensor,,Individual,Next Quarter,US Dollar,Neel Marke,Contoso Coffee Price List,User Provided
05/29/24,The Phone Company | CP Cappuccino Cup with Saucer,Sophia Martinez,Trey Research,Lost,Canceled,200,06/08/24,0,06/08/24,30,Cold,Qualify,,DRINKWARE,CP Cappuccino Cup with Saucer,Coffee Innovation Webinar,Unknown,Immediate,US Dollar,Neel Marke,Contoso Coffee Price List,User Provided
05/12/24,A. Datum Corporation | Descaling Solution,Sophia Martinez,Trey Research,Lost,Out-Sold,400,05/22/24,0,05/22/24,55,Warm,Close,,SERVICES,Descaling Solution,New Product Release,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
08/05/24,Trey Research | Airpot Lite,Sophia Martinez,Trey Research,Lost,Out-Sold,1150,08/16/24,0,08/16/24,55,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot Lite,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
04/01/21,Lucerne Publishing | Accu Scale,Sophia Martinez,Trey Research,Won,Won,1250,04/12/21,1250,04/12/21,95,Hot,Close,,DRINKWARE,Accu Scale,Coffee Machine Excellence,Individual,Immediate,US Dollar,Freida Farley,Contoso Coffee Price List,User Provided
12/05/21,Contoso Ltd. | 1-Year Fair Trade Coffee Subscription,Sophia Martinez,Trey Research,Won,Won,29150,03/04/22,29150,03/04/22,75,Warm,Close,,SUBSCRIPTION-CM,1-Year Fair Trade Coffee Subscription,,Individual,This Quarter,US Dollar,Daisy Pope,Contoso Coffee Price List,User Provided
02/09/22,Trey Research | 1-Year Fair Trade Coffee Subscription,Sophia Martinez,Trey Research,Lost,Canceled,45550,06/25/22,0,06/25/22,25,Cold,Develop,,SUBSCRIPTION-CM,1-Year Fair Trade Coffee Subscription,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
